"id","name","microbe_id","species","kingdom","phylum","ncbi_tax_id","activity","gram","oxygen_requirement","created_at","updated_at","klass","order","family","genus","strain","metabolism","shape","mobility","flagella_presence","number_of_membranes","optimal_temperature","temperature_range","habitat","biotic_relationship","cell_arrangement","sporulation","energy_source","superkingdom","background","health_type","evidence_type","data_source","export","human_pathogen","genome_ids","parent_id","level"
784094,"Gemella sanguinis M325","MMDBm0784094","Gemella sanguinis",NULL,"Firmicutes",562983,NULL,"Positive","Facultative anaerobe","2021-02-12 06:44:00.205376","2022-08-23 02:00:25.899314","Bacilli","Bacillales","Bacillales Incertae Sedis XI","Gemella","Gemella sanguinis M325","Saccharolytic, fermentative",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,313,NULL,NULL
784142,"Exiguobacterium aurantiacum","MMDBm0784142","NULL",NULL,"Firmicutes",33987,NULL,NULL,"Facultative anaerobe","2021-02-12 06:44:31.191726","2022-08-29 16:05:08.354105","Bacilli","Bacillales",NULL,"Exiguobacterium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,"1962; 1963",NULL,NULL
784143,"Exiguobacterium aurantiacum DSM 6208","MMDBm0784143","Exiguobacterium aurantiacum",NULL,"Firmicutes",1397694,NULL,"Positive","Facultative anaerobe","2021-02-12 06:44:31.776165","2022-08-17 23:00:41.402616","Bacilli","Bacillales","Bacillales Incertae Sedis XII","Exiguobacterium","Exiguobacterium aurantiacum DSM 6208","Saccharolytic, non-fermentative",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,177,NULL,NULL
785738,"Abiotrophia defectiva","MMDBm0785738","NULL",NULL,"Firmicutes",46125,NULL,NULL,"Facultative anaerobe","2021-02-12 07:00:10.182174","2022-08-25 23:58:18.345739","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1092,NULL,NULL
785739,"Abiotrophia defectiva ATCC 49176","MMDBm0785739","Abiotrophia defectiva",NULL,"Firmicutes",592010,NULL,"Positive","Facultative anaerobe","2021-02-12 07:00:10.726046","2022-08-12 21:06:35.429853","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia","Abiotrophia defectiva ATCC 49176","Saccharolytic, fermentative or respiratory",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,6,NULL,NULL
785760,"Aerococcus viridans ATCC 11563 = CCUG 4311","MMDBm0785760","Aerococcus viridans",NULL,"Firmicutes",655812,NULL,"Positive","Facultative anaerobe","2021-02-12 07:00:22.955406","2022-08-14 18:30:56.957958","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus","Aerococcus viridans ATCC 11563 = CCUG 4311","Saccharolytic, fermentative","Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,10,NULL,NULL
786510,"Granulicatella adiacens ATCC 49175","MMDBm0786510","Granulicatella adiacens",NULL,"Firmicutes",638301,NULL,"Positive","Facultative anaerobe","2021-02-12 07:07:40.893031","2022-08-23 02:00:25.942259","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Granulicatella adiacens ATCC 49175","Saccharolytic, fermentative",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,262,NULL,NULL
786513,"Granulicatella elegans","MMDBm0786513","NULL",NULL,"Firmicutes",137732,NULL,NULL,"Facultative anaerobe","2021-02-12 07:07:43.295038","2022-08-29 16:05:08.380448","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,"1490; 1491",NULL,NULL
786514,"Granulicatella elegans ATCC 700633","MMDBm0786514","Granulicatella elegans",NULL,"Firmicutes",626369,NULL,"Positive","Facultative anaerobe","2021-02-12 07:07:43.872780","2022-08-23 02:00:25.981193","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Granulicatella elegans ATCC 700633","Saccharolytic, fermentative",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,237,NULL,NULL
786738,"Enterococcus asini ATCC 700915","MMDBm0786738","Enterococcus asini",NULL,"Firmicutes",1158606,NULL,"Positive","Facultative anaerobe","2021-02-12 07:09:59.769141","2022-08-17 23:00:41.460795","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus asini ATCC 700915","Saccharolytic, fermentative","Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,126,NULL,NULL
786739,"Enterococcus avium ATCC 14025","MMDBm0786739","Enterococcus avium",NULL,"Firmicutes",1140002,NULL,"Positive","Facultative anaerobe","2021-02-12 07:10:00.213600","2022-08-17 23:00:41.497723","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus avium ATCC 14025","Saccharolytic, fermentative","Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,123,NULL,NULL
786742,"Enterococcus caccae ATCC BAA-1240","MMDBm0786742","Enterococcus caccae",NULL,"Firmicutes",1158612,NULL,"Positive","Facultative anaerobe","2021-02-12 07:10:01.582659","2022-08-17 23:00:41.521812","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus caccae ATCC BAA-1240","Saccharolytic, fermentative","Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,128,NULL,NULL
786748,"Enterococcus casseliflavus ATCC 12755","MMDBm0786748","Enterococcus casseliflavus",NULL,"Firmicutes",888066,NULL,"Positive","Facultative anaerobe","2021-02-12 07:10:07.644550","2022-08-29 16:05:08.402297","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus casseliflavus ATCC 12755","Saccharolytic, fermentative","Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1719,NULL,NULL
786754,"Enterococcus cecorum DSM 20682 = ATCC 43198","MMDBm0786754","Enterococcus cecorum",NULL,"Firmicutes",1121864,NULL,"Positive","Facultative anaerobe","2021-02-12 07:10:11.130871","2022-08-17 23:00:41.538770","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus cecorum DSM 20682 = ATCC 43198","Saccharolytic, fermentative","Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,119,NULL,NULL
786759,"Enterococcus dispar ATCC 51266","MMDBm0786759","Enterococcus dispar",NULL,"Firmicutes",1139219,NULL,"Positive","Facultative anaerobe","2021-02-12 07:10:13.573523","2022-08-17 23:00:41.560018","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar ATCC 51266","Saccharolytic, fermentative","Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,121,NULL,NULL
786760,"Enterococcus durans ATCC 6056","MMDBm0786760","Enterococcus durans",NULL,"Firmicutes",1140001,NULL,"Positive","Facultative anaerobe","2021-02-12 07:10:14.116636","2022-08-17 23:00:41.576519","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus durans ATCC 6056","Saccharolytic, fermentative","Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,122,NULL,NULL
787115,"Enterococcus faecalis TX0104","MMDBm0787115","Enterococcus faecalis",NULL,"Firmicutes",491074,NULL,"Positive","Facultative anaerobe","2021-02-12 07:13:21.322114","2022-08-29 16:05:08.420794","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis TX0104","Saccharolytic, fermentative","Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1583,NULL,NULL
787127,"Enterococcus faecalis TX1322","MMDBm0787127","Enterococcus faecalis",NULL,"Firmicutes",525278,NULL,"Positive","Facultative anaerobe","2021-02-12 07:13:27.394243","2022-08-29 16:05:08.429257","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis TX1322","Saccharolytic, fermentative","Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1603,NULL,NULL
787132,"Enterococcus faecalis TX2134","MMDBm0787132","Enterococcus faecalis",NULL,"Firmicutes",749518,NULL,"Positive","Facultative anaerobe","2021-02-12 07:13:29.646921","2022-08-29 16:05:08.437404","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis TX2134","Saccharolytic, fermentative","Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1705,NULL,NULL
787486,"Enterococcus faecium TX1330","MMDBm0787486","Enterococcus faecium",NULL,"Firmicutes",525279,NULL,"Positive","Facultative anaerobe","2021-02-12 07:16:39.238038","2022-08-29 23:51:44.659811","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium TX1330","Saccharolytic, fermentative","Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2362,NULL,NULL
787501,"Enterococcus gallinarum EG2","MMDBm0787501","Enterococcus gallinarum",NULL,"Firmicutes",565653,NULL,"Positive","Facultative anaerobe","2021-02-12 07:16:46.616652","2022-08-29 16:05:08.445419","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gallinarum EG2","Saccharolytic, fermentative","Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1641,NULL,NULL
787536,"Enterococcus phoeniculicola ATCC BAA-412","MMDBm0787536","Enterococcus phoeniculicola",NULL,"Firmicutes",1158610,NULL,"Positive","Facultative anaerobe","2021-02-12 07:17:05.267284","2022-08-17 23:00:41.594785","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus phoeniculicola ATCC BAA-412","Saccharolytic, fermentative","Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,127,NULL,NULL
790274,"Lactobacillus paracasei subsp. paracasei 8700:2","MMDBm0790274","Lacticaseibacillus paracasei",NULL,"Firmicutes",537973,NULL,"Positive","Facultative anaerobe","2021-02-12 07:47:58.484255","2022-08-23 02:00:26.068814","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus paracasei subsp. paracasei 8700:2","Saccharolytic, respiratory or fermentative","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,378,NULL,NULL
790275,"Lactobacillus paracasei subsp. paracasei ATCC 25302","MMDBm0790275","Lacticaseibacillus paracasei",NULL,"Firmicutes",525337,NULL,"Positive","Facultative anaerobe","2021-02-12 07:47:58.914633","2022-08-23 02:00:26.096049","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus paracasei subsp. paracasei ATCC 25302","Saccharolytic, respiratory or fermentative","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,323,NULL,NULL
790338,"Lactobacillus rhamnosus LMS2-1","MMDBm0790338","Lacticaseibacillus rhamnosus",NULL,"Firmicutes",525361,NULL,"Positive","Facultative anaerobe","2021-02-12 07:48:30.696425","2022-08-23 02:00:26.116169","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus rhamnosus LMS2-1","Saccharolytic, respiratory or fermentative","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,344,NULL,NULL
790394,"Lactobacillus plantarum subsp. plantarum ATCC 14917 = JCM 1149 = CGMCC 1.2437","MMDBm0790394","Lactiplantibacillus plantarum",NULL,"Firmicutes",525338,NULL,"Positive","Facultative anaerobe","2021-02-12 07:48:58.292684","2022-08-23 02:00:26.155641","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus plantarum subsp. plantarum ATCC 14917 = JCM 1149 = CGMCC 1.2437","Saccharolytic, respiratory or fermentative","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,329,NULL,NULL
790420,"Lactobacillus acidophilus ATCC 4796","MMDBm0790420","Lactobacillus acidophilus",NULL,"Firmicutes",525306,NULL,"Positive","Facultative anaerobe","2021-02-12 07:49:11.978404","2022-08-23 02:00:26.187192","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus ATCC 4796","Saccharolytic, respiratory or fermentative","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,286,NULL,NULL
790430,"Lactobacillus amylolyticus DSM 11664","MMDBm0790430","Lactobacillus amylolyticus",NULL,"Firmicutes",585524,NULL,"Positive","Facultative anaerobe","2021-02-12 07:49:17.553636","2022-08-23 02:00:26.228477","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus amylolyticus DSM 11664","Saccharolytic, respiratory or fermentative","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,215,NULL,NULL
790456,"Lactobacillus crispatus 125-2-CHN","MMDBm0790456","Lactobacillus crispatus",NULL,"Firmicutes",575595,NULL,"Positive","Facultative anaerobe","2021-02-12 07:49:29.883619","2022-08-23 02:00:26.275610","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus crispatus 125-2-CHN","Saccharolytic, respiratory or fermentative","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,346,NULL,NULL
790533,"Lactobacillus helveticus DSM 20075 = CGMCC 1.1877","MMDBm0790533","Lactobacillus helveticus",NULL,"Firmicutes",585520,NULL,"Positive","Facultative anaerobe","2021-02-12 07:50:16.724393","2022-08-23 02:00:26.297655","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus helveticus DSM 20075 = CGMCC 1.1877","Saccharolytic, respiratory or fermentative","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,213,NULL,NULL
790545,"Lactobacillus iners DSM 13335","MMDBm0790545","Lactobacillus iners",NULL,"Firmicutes",525328,NULL,"Positive","Facultative anaerobe","2021-02-12 07:50:24.042915","2022-08-23 02:00:26.310992","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus iners DSM 13335","Saccharolytic, fermentative or respiratory","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,319,NULL,NULL
790564,"Lactobacillus jensenii 1153","MMDBm0790564","Lactobacillus jensenii",NULL,"Firmicutes",440497,NULL,"Positive","Facultative anaerobe","2021-02-12 07:50:33.809644","2022-08-23 02:00:26.329402","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus jensenii 1153","Saccharolytic, fermentative or respiratory","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,283,NULL,NULL
790617,"Lactobacillus ultunensis DSM 16047","MMDBm0790617","Lactobacillus ultunensis",NULL,"Firmicutes",525365,NULL,"Positive","Facultative anaerobe","2021-02-12 07:51:01.777021","2022-08-23 02:00:26.366185","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus ultunensis DSM 16047","Saccharolytic, respiratory or fermentative","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,356,NULL,NULL
792594,"Lactobacillus curvatus CRL 705","MMDBm0792594","Latilactobacillus curvatus",NULL,"Firmicutes",1074451,NULL,"Positive","Facultative anaerobe","2021-02-12 08:10:18.686572","2022-08-23 02:00:26.397487","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus curvatus CRL 705","Saccharolytic, fermentative or respiratory","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,230,NULL,NULL
792610,"Lactobacillus buchneri ATCC 11577","MMDBm0792610","Lentilactobacillus buchneri",NULL,"Firmicutes",525318,NULL,"Positive","Facultative anaerobe","2021-02-12 08:10:31.956703","2022-08-23 02:00:26.426775","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus buchneri ATCC 11577","Saccharolytic, respiratory or fermentative","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,308,NULL,NULL
792620,"Lactobacillus hilgardii DSM 20176 = ATCC 8290","MMDBm0792620","Lentilactobacillus hilgardii",NULL,"Firmicutes",1423757,NULL,"Positive","Facultative anaerobe","2021-02-12 08:10:37.418041","2022-08-23 02:00:26.455126","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus hilgardii DSM 20176 = ATCC 8290","Saccharolytic, respiratory or fermentative","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,238,NULL,NULL
792655,"Lactobacillus brevis subsp. gravesensis ATCC 27305","MMDBm0792655","Lactobacillus brevis",NULL,"Firmicutes",525310,NULL,"Positive","Facultative anaerobe","2021-02-12 08:11:02.265074","2022-08-23 02:00:26.503639","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus brevis subsp. gravesensis ATCC 27305","Saccharolytic, respiratory or fermentative","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,300,NULL,NULL
792696,"Lactobacillus animalis KCTC 3501 = DSM 20602","MMDBm0792696","Ligilactobacillus animalis",NULL,"Firmicutes",930942,NULL,"Positive","Facultative anaerobe","2021-02-12 08:11:23.342711","2022-08-23 02:00:26.560970","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus animalis KCTC 3501 = DSM 20602","Saccharolytic, fermentative or respiratory","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,337,NULL,NULL
792713,"Lactobacillus ruminis ATCC 25644","MMDBm0792713","Ligilactobacillus ruminis",NULL,"Firmicutes",525362,NULL,"Positive","Facultative anaerobe","2021-02-12 08:11:33.785159","2022-08-23 02:00:26.591915","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus ruminis ATCC 25644","Saccharolytic, respiratory or fermentative","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,352,NULL,NULL
792726,"Lactobacillus salivarius DSM 20555 = ATCC 11741","MMDBm0792726","Ligilactobacillus salivarius",NULL,"Firmicutes",1423799,NULL,NULL,"Facultative anaerobe","2021-02-12 08:11:43.000046","2022-08-23 02:00:26.629731","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","Lactobacillus salivarius DSM 20555 = ATCC 11741",NULL,"Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,246,NULL,NULL
792733,"Lactobacillus antri DSM 16041","MMDBm0792733","Lactobacillus antri",NULL,"Firmicutes",525309,NULL,"Positive","Facultative anaerobe","2021-02-12 08:11:51.604615","2022-08-23 02:00:26.649264","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus antri DSM 16041","Saccharolytic, respiratory or fermentative","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,293,NULL,NULL
792735,"Lactobacillus coleohominis 101-4-CHN","MMDBm0792735","Lactobacillus coleohominis",NULL,"Firmicutes",575594,NULL,"Positive","Facultative anaerobe","2021-02-12 08:11:54.309478","2022-08-23 02:00:26.672348","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus coleohominis 101-4-CHN","Saccharolytic, fermentative or respiratory","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,342,NULL,NULL
792742,"Lactobacillus gastricus PS3","MMDBm0792742","Lactobacillus gastricus",NULL,"Firmicutes",1144300,NULL,"Positive","Facultative anaerobe","2021-02-12 08:12:05.220123","2022-08-23 02:00:26.697576","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gastricus PS3","Saccharolytic, fermentative or respiratory","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,266,NULL,NULL
792746,"Lactobacillus mucosae LM1","MMDBm0792746","Lactobacillus mucosae",NULL,"Firmicutes",1130798,NULL,"Positive","Facultative anaerobe","2021-02-12 08:12:09.100524","2022-08-23 02:00:26.726788","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NULL,"Saccharolytic, fermentative or respiratory","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,261,NULL,NULL
792753,"Lactobacillus vaginalis DSM 5837 = ATCC 49540","MMDBm0792753","Lactobacillus vaginalis",NULL,"Firmicutes",1423814,NULL,"Positive","Facultative anaerobe","2021-02-12 08:12:14.079378","2022-08-23 02:00:26.772252","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus vaginalis DSM 5837 = ATCC 49540","Saccharolytic, fermentative or respiratory","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,252,NULL,NULL
792760,"Lactobacillus fermentum ATCC 14931","MMDBm0792760","Limosilactobacillus fermentum",NULL,"Firmicutes",525325,NULL,"Positive","Facultative anaerobe","2021-02-12 08:12:19.597955","2022-08-23 02:00:26.801607","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus fermentum ATCC 14931","Saccharolytic, respiratory or fermentative","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,315,NULL,NULL
792769,"Lactobacillus oris F0423","MMDBm0792769","Limosilactobacillus oris",NULL,"Firmicutes",944562,NULL,"Positive","Facultative anaerobe","2021-02-12 08:12:25.010327","2022-08-23 02:00:26.826056","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus oris F0423","Saccharolytic, fermentative or respiratory","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,357,NULL,NULL
792772,"Lactobacillus reuteri CF48-3A","MMDBm0792772","Limosilactobacillus reuteri",NULL,"Firmicutes",525341,NULL,"Positive","Facultative anaerobe","2021-02-12 08:12:26.379625","2022-08-23 02:00:26.856705","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus reuteri CF48-3A","Saccharolytic, respiratory or fermentative","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,336,NULL,NULL
792777,"Lactobacillus reuteri MM2-3","MMDBm0792777","Limosilactobacillus reuteri",NULL,"Firmicutes",585517,NULL,"Positive","Facultative anaerobe","2021-02-12 08:12:29.803362","2022-08-23 02:00:26.891380","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus reuteri MM2-3","Saccharolytic, respiratory or fermentative","Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,349,NULL,NULL
